#	size	system	user time	system time	wall clock time
30881	sp1	228.38	21.00	11.43	5224960
31077	ceno	166.78	13.12	11.19	1476192
31077	sp1	226.75	20.53	11.37	5211484
31126	ceno	167.10	15.53	10.96	1488464
31126	sp1	230.97	17.68	11.92	5297708
31154	ceno	167.90	14.86	11.7	1475132
31154	sp1	231.29	19.44	11.43	5275848
31762	ceno	164.83	13.35	11.8	1496468
31762	sp1	224.25	19.15	11.83	5371252
31842	ceno	168.22	14.28	11.59	1487972
31842	sp1	230.24	19.58	11.61	5275768
31909	ceno	169.16	12.94	11.56	1477752
31909	sp1	228.80	23.88	11.97	5444556
31965	ceno	167.47	13.25	11.1	1475388
31965	sp1	228.28	18.33	11.67	5208512
32286	ceno	169.71	13.45	11.46	1488572
32286	sp1	230.93	20.85	12.12	5215036
32375	ceno	167.06	12.37	11.63	1480916
32375	sp1	226.43	23.70	11.47	5178968
32387	ceno	164.24	15.95	11.82	1467184
32387	sp1	229.66	17.12	11.97	5182112
32466	ceno	166.82	13.85	10.9	1476012
32466	sp1	228.28	19.90	11.63	5291604
32486	ceno	170.28	16.33	11.47	1474268
32486	sp1	231.35	15.59	11.8	5256240
32677	ceno	171.77	14.25	11.62	1470172
32677	sp1	232.98	18.58	11.63	5179032
32696	ceno	171.85	14.88	11.59	1446624
32696	sp1	229.24	16.72	11.33	5177076
32779	ceno	189.70	13.21	11.56	1784676
32779	sp1	231.02	21.67	12.2	5254972
32858	ceno	184.83	17.60	11.43	1799832
32858	sp1	238.60	18.00	11.72	5282604
33021	ceno	184.78	15.93	12.03	1784688
33021	sp1	234.29	19.89	12.12	5304664
33405	ceno	185.99	15.98	11.91	1799752
33405	sp1	234.05	20.64	11.99	5285656
33857	ceno	191.46	13.58	11.48	1780992
33857	sp1	235.85	18.31	12.17	5252144
33986	ceno	182.50	16.64	11.3	1792840
33986	sp1	239.33	17.87	11.98	5278144
34133	ceno	193.74	15.50	12.07	1784744
34133	sp1	230.82	23.03	11.82	5301764
34153	ceno	188.98	14.33	12.06	1785724
34153	sp1	233.41	21.04	11.62	5347652
34376	ceno	188.37	14.77	11.96	1786488
34376	sp1	233.36	19.33	12.09	5335912
34391	ceno	186.41	16.40	11.51	1792268
34391	sp1	232.17	25.93	11.63	5298984
34404	ceno	194.17	13.52	11.36	1789488
34404	sp1	230.88	22.46	12.03	5247936
34405	ceno	188.43	14.68	11.43	1779968
34405	sp1	235.90	20.63	11.63	5268800
34409	ceno	192.50	16.48	11.83	1807520
34409	sp1	233.74	20.16	11.92	5271164
34510	ceno	185.55	17.77	12.13	1801484
34510	sp1	232.60	21.95	11.77	5391400
35284	ceno	183.74	16.15	12.05	1781268
35284	sp1	234.94	19.17	12.21	5299812
35287	ceno	191.14	16.21	12.29	1798308
35287	sp1	231.41	20.95	11.61	5288316
35298	ceno	194.06	14.80	11.35	1786836
35298	sp1	235.65	22.45	11.76	5280816
35640	ceno	191.40	16.75	12.04	1786392
35640	sp1	235.36	17.76	11.92	5287676
35755	ceno	188.92	17.24	11.56	1807136
35755	sp1	236.52	15.86	12	5361564
35849	ceno	186.46	14.73	11.51	1809252
35849	sp1	232.15	23.59	11.97	5285868
35857	ceno	183.15	14.47	11.49	1803976
35857	sp1	235.13	17.19	12.27	5306576
35958	ceno	192.99	16.45	11.46	1796896
35958	sp1	237.62	23.07	11.78	5317612
36141	ceno	184.72	16.38	11.36	1792956
36141	sp1	237.43	17.16	12.14	5542100
36218	ceno	192.43	17.00	12.16	1796136
36218	sp1	235.04	18.45	11.48	5315824
36226	ceno	187.28	14.96	11.53	1786780
36226	sp1	229.45	19.55	11.62	5321612
36247	ceno	193.21	15.72	12.23	1798188
36247	sp1	229.62	25.41	11.86	5302580
36342	ceno	191.56	17.32	12.15	1799856
36342	sp1	234.16	20.75	12.07	5275468
36533	ceno	183.96	14.91	11.67	1785448
36533	sp1	232.56	22.76	11.82	5298900
36673	ceno	184.34	17.86	11.84	1783172
36673	sp1	233.07	19.84	12.25	5279852
36747	ceno	183.18	17.85	11.91	1787808
36747	sp1	233.67	19.06	11.74	5261684
36809	ceno	185.82	15.52	11.33	1797124
36809	sp1	231.67	26.20	11.94	5348732
36890	ceno	185.54	13.80	11.46	1763020
36890	sp1	234.29	16.85	11.97	5363340
36947	ceno	188.75	15.13	12.12	1783516
36947	sp1	233.34	16.01	11.47	5283436
37020	ceno	185.26	16.10	12.15	1787452
37020	sp1	233.72	17.41	12.01	5300988
37173	ceno	190.32	16.28	11.89	1788248
37173	sp1	234.14	22.97	12.67	5258664
37718	ceno	187.04	14.05	12.27	1796264
37718	sp1	231.25	18.51	12.02	5306704
37838	ceno	190.69	15.10	12.23	1786640
37838	sp1	232.26	17.87	12.08	5370728
38067	ceno	186.45	18.24	12	1780472
38067	sp1	232.05	22.94	11.81	5311844
38348	ceno	185.85	16.35	12.22	1796376
38348	sp1	235.23	15.89	11.7	5331508
38394	ceno	184.90	15.03	11.47	1782664
38394	sp1	237.20	19.41	11.49	5277128
38450	ceno	189.85	16.49	12.39	1777592
38450	sp1	230.73	20.34	12.57	5287044
38884	ceno	188.61	17.16	11.39	1792744
38884	sp1	233.54	18.68	12.07	5409528
39042	ceno	189.75	14.31	12.04	1787840
39042	sp1	233.41	18.65	12.23	5358604
39059	ceno	191.08	15.78	11.44	1791164
39059	sp1	230.97	18.55	12.14	5293012
39199	ceno	195.96	16.40	11.55	1786592
39199	sp1	234.99	23.37	11.81	5284280
39291	ceno	185.93	17.65	11.57	1787952
39291	sp1	234.09	22.25	11.76	5300572
39592	ceno	185.46	15.13	11.56	1775540
39592	sp1	233.97	20.78	12.04	5246852
39864	ceno	192.10	14.91	11.54	1767576
39864	sp1	236.80	18.93	11.67	5305992
40071	ceno	193.12	16.20	11.9	1802400
40071	sp1	234.97	17.36	11.45	5456832
40286	ceno	182.75	16.89	11.48	1777196
40286	sp1	230.64	21.81	12.12	5275636
40347	ceno	193.24	14.64	12.11	1792688
40347	sp1	235.99	19.75	11.75	5290132
40506	ceno	188.69	14.42	11.55	1784656
40506	sp1	232.34	19.38	11.56	5321704
40743	ceno	186.12	16.49	12.13	1790316
40743	sp1	234.38	18.94	12.13	5290188
40753	ceno	184.01	16.25	12.14	1812396
40753	sp1	233.95	19.75	12.13	5328504
40830	ceno	190.76	15.24	11.58	1791800
40830	sp1	239.22	16.17	12.15	5303120
41196	ceno	189.52	15.51	12.06	1784288
41196	sp1	232.41	21.37	11.95	5326764
41234	ceno	188.36	16.58	11.54	1774672
41234	sp1	234.75	24.49	11.89	5333428
41450	ceno	183.55	13.58	11.46	1782508
41450	sp1	235.67	22.74	11.67	5546896
41542	ceno	193.50	15.60	12.98	1776792
41542	sp1	236.47	17.29	11.95	5285308
41620	ceno	190.52	16.91	12.11	1800088
41620	sp1	232.29	17.00	11.77	5381008
41838	ceno	187.34	17.22	12.97	1785500
41838	sp1	235.72	18.92	12.34	5340360
41982	ceno	190.95	13.40	12.17	1808264
41982	sp1	232.35	21.88	11.81	5335324
42212	ceno	191.18	15.87	11.45	1801212
42212	sp1	234.17	18.81	12.19	5314752
42574	ceno	189.67	16.76	12.25	1781852
42574	sp1	234.68	23.02	11.57	5292416
42636	ceno	194.43	14.22	11.97	1783136
42636	sp1	229.74	23.05	11.77	5363044
42860	ceno	185.49	16.83	11.72	1775036
42860	sp1	231.47	22.33	11.75	5271148
42991	ceno	186.04	16.60	12.25	1798180
42991	sp1	234.30	24.17	11.9	5283688
43200	ceno	186.41	14.79	11.52	1785948
43200	sp1	234.94	19.44	12.22	5358272
43381	ceno	185.54	16.82	11.36	1778904
43381	sp1	235.14	20.15	11.73	5297196
43538	ceno	185.30	16.31	12.13	1775496
43538	sp1	235.05	22.08	11.82	5349528
43628	ceno	191.83	14.01	12.16	1799000
43628	sp1	233.79	21.96	12.09	5291176
43869	ceno	185.17	16.42	12.26	1783868
43869	sp1	237.14	17.15	11.81	5317172
43924	ceno	193.63	14.52	12.26	1781920
43924	sp1	230.44	21.93	11.57	5327552
43978	ceno	182.96	13.86	11.88	1805948
43978	sp1	238.42	17.45	12.4	5538380
43993	ceno	193.76	16.43	12.21	1772416
43993	sp1	233.58	18.86	12.18	5366768
44884	ceno	192.44	15.96	12.26	1795260
44884	sp1	236.29	22.17	11.96	5474040
45040	ceno	184.67	15.85	11.6	1781092
45040	sp1	235.18	22.63	11.75	5335140
45346	ceno	193.26	16.40	11.87	1797888
45346	sp1	238.34	19.58	11.97	5270964
45535	ceno	187.33	16.00	12.27	1783512
45535	sp1	235.47	22.84	12.96	5247636
45734	ceno	186.02	16.16	11.47	1778964
45734	sp1	230.55	23.62	11.68	5299240
45824	ceno	193.21	14.88	11.99	1792192
45824	sp1	234.47	21.43	11.52	5324124
45883	ceno	185.74	15.87	12	1774532
45883	sp1	237.90	19.61	11.91	5334432
45885	ceno	183.79	15.28	11.47	1798072
45885	sp1	235.29	26.08	12.04	5281388
